Id_Entidad,Entidad,E-Mail,Departamento,Ciudad
214968549,Pinchote,gonzalezalba06@yahoo.es,DEPARTAMENTO DE SANTANDER,PINCHOTE
214913549,Pinillos,alcaldia_municipal@hotmail.com,DEPARTAMENTO DE BOLIVAR,PINILLOS
214908549,Piojó,alcaldia@piojo-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,PIOJO
215015550,Pisba,alcaldia@pisba-boyaca.gov.co,DEPARTAMENTO DE BOYACA,PISVA
215141551,Pitalito,alcaldia@pitalito-huila.gov.co,DEPARTAMENTO DE HUILA,PITALITO
215147551,Pivijay,tesoreria@pivijay-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,PIVIJAY
215573555,Planadas,alcaldia@planadas-tolima.gov.co,DEPARTAMENTO DE TOLIMA,PLANADAS
215523555,Planeta Rica,contactenos@planetarica-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,PLANETA RICA
215547555,Plato,alcaldia@plato-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,PLATO
214052540,Policarpa,contactenos@policarpa-narino.gov.co,DEPARTAMENTO DE NARIÑO,POLICARPA
215808558,Polonuevo,secretariadehacienda@polonuevo-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,POLONUEVO
216008560,Ponedera,alcaponedera@latinmail.com,DEPARTAMENTO DE ATLANTICO,PONEDERA
210119001,Popayán,financiera@popayan.gov.co,DEPARTAMENTO DE CAUCA,POPAYAN
216385263,Pore,hacienda@pore-casanare.gov.co,DEPARTAMENTO DE CASANARE,PORE
216052560,Potosí,alcaldia@potosi-narino.gov.co,DEPARTAMENTO DE NARIÑO,POTOSI
216376563,Pradera,hacienda@pradera-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,PRADERA
216373563,Prado,alcaldia@prado-tolima.gov.co,DEPARTAMENTO DE TOLIMA,PRADO
216488564,Providencia,alcaldia@providencia-sanandres.gov.co,ARCHIPIELAGO DE SAN ANDRES,PROVIDENCIA (SAN ANDRES)
216552565,Providencia - Nariño,alcaldia@providencia-narino.gov.co,DEPARTAMENTO DE NARIÑO,PROVIDENCIA (NARIÑO)
217020570,Pueblo Bello,contactenos@pueblobello-cesar.gov.co,DEPARTAMENTO DE CESAR,PUEBLO BELLO
217023570,Pueblo Nuevo,alcaldiapueblonuevo@hotmail.com,DEPARTAMENTO DE CORDOBA,PUEBLO NUEVO
217266572,Pueblo Rico - Risaralda,alcaldia@publorico-risaralda.gov.co,DEPARTAMENTO DE RISARALDA,PUEBLO RICO (RISARALDA)
217605576,Pueblorrico - Antioquia,alcaldia@pueblorrico-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,PUEBLORRICO (ANTIOQUIA)
217047570,Puebloviejo,contactenos@puebloviejo-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,PUEBLOVIEJO
217268572,Puente Nacional,alcaldia@puentenacional-santander.gov.co,DEPARTAMENTO DE SANTANDER,PUENTE NACIONAL
217352573,Puerres,alcaldia@puerres-narino.gov.co,DEPARTAMENTO DE NARIÑO,PUERRES
216886568,Puerto Asís,alcaldia@puertoasis-putumayo.gov.co,DEPARTAMENTO DE PUTUMAYO,PUERTO ASIS
217905579,Puerto Berrío,alcaldia@puertoberrio-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,PUERTO BERRIO
217215572,Puerto Boyacá,contabilidad@puertoboyaca.gov.co,DEPARTAMENTO DE BOYACA,PUERTO BOYACA
216986569,Puerto Caicedo,alcaldia@puertocaicedo-putumayo.gov.co,DEPARTAMENTO DE PUTUMAYO,PUERTO CAICEDO
210199001,Puerto Carreño,secretariahacienda@puertocarreno-vichada.gov.co,DEPARTAMENTO DE VICHADA,PUERTO CARREÑO
217308573,Puerto Colombia,contactenos@puertocolombia-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,PUERTO COLOMBIA (ATLANTICO)
215050450,Puerto Concordia,despacho@puertoconcordia-meta.gov.co,DEPARTAMENTO DEL META,PUERTO CONCORDIA
217423574,Puerto Escondido,alcaldia@puertoescondido-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,PUERTO ESCONDIDO
216850568,Puerto Gaitán,administrativayfinanciera@puertogaitan-meta.gov.co,DEPARTAMENTO DEL META,PUERTO GAITAN
217186571,Puerto Guzmán,municipiopuertoguzman@yahoo.es,DEPARTAMENTO DE PUTUMAYO,PUERTO GUZMAN
210194001,Puerto Inírida,secrehacienda@inirida-guainia.gov.co,DEPARTAMENTO DE GUAINIA,PUERTO INIRIDA
217386573,Puerto Leguízamo,secretariahacienda@puertoleguizamo-putumayo.gov.co,DEPARTAMENTO DE PUTUMAYO,PUERTO LEGUIZAMO
218023580,Puerto Libertador,secretariadehacienda@puertolibertador-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,PUERTO LIBERTADOR
217750577,Puerto Lleras,tesoreria@puertolleras-meta.gov.co,DEPARTAMENTO DEL META,PUERTO LLERAS
217350573,Puerto López,contaduria@puertolopez-meta.gov.co,DEPARTAMENTO DEL META,PUERTO LOPEZ
218505585,Puerto Nare (La Magdalena),secretariahacienda@puertonare-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,PUERTO  NARE (LA MAGDALENA)
214091540,Puerto Nariño,marianb44@hotmail.com,DEPARTAMENTO DE AMAZONAS,PUERTO NARIÑO
217368573,Puerto Parra,luzmimadrid@yahoo.com,DEPARTAMENTO DE SANTANDER,PUERTO PARRA
219218592,Puerto Rico - Caquetá,hacienda@puertorico-caqueta.gov.co,DEPARTAMENTO DE CAQUETA,PUERTO RICO (CAQUETA)
219050590,Puerto Rico - Meta,alcaldia@puertorico-meta.gov.co,DEPARTAMENTO DEL META,PUERTO RICO (META)
219181591,Puerto Rondón,alcalde@puertorondon-arauca.gov.co,DEPARTAMENTO DE ARAUCA,PUERTO RONDON
217225572,Puerto Salgar,contabilidad@puertosalgar-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,PUERTO SALGAR
215354553,Puerto Santander,alcaldia@puertosantander-nortedesantande.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,PUERTO SANTANDER (NORTE DE SANTANDER)
217319573,Puerto Tejada,contabilidad@puertotejada.gov.co,DEPARTAMENTO DE CAUCA,PUERTO TEJADA
219105591,Puerto Triunfo,alcaldia@puertotriunfo-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,PUERTO TRIUNFO
217568575,Puerto Wilches,asesorcontable@puertowilches-santander.gov.co,DEPARTAMENTO DE SANTANDER,PUERTO WILCHES
218025580,Pulí,tesoreria@puli-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,PULI
218552585,Pupiales,alcaldia@pupiales-narino.gov.co,DEPARTAMENTO DE NARIÑO,PUPIALES
218519585,Puracé (Coconuco),tesoreria@purace-cauca.gov.co,DEPARTAMENTO DE CAUCA,PURACE (COCONUCO)
218573585,Purificación,despachoalcaldia@purificacion-tolima.gov.co,DEPARTAMENTO DE TOLIMA,PURIFICACION
218623586,Purísima,alcaldia@purisima-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,PURISIMA
219225592,Quebradanegra,hacienda@quebradanegra-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,QUEBRADANEGRA
219425594,Quetame,hacienda@quetame-cundianamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,QUETAME
210127001,Quibdó,alcaldia@quibdo-choco.gov.co,DEPARTAMENTO DE CHOCO,QUIBDO
219463594,Quimbaya,alcaldia@quimbaya-quindio.gov.co,DEPARTAMENTO DE QUINDIO,QUIMBAYA
219466594,Quinchía,alcaldia.quinchia@risaralda.govl.co,DEPARTAMENTO DE RISARALDA,QUINCHIA
218015580,Quípama,alcaldia@quipama-boyaca.gov.co,DEPARTAMENTO DE BOYACA,QUIPAMA
219625596,Quipile,hacienda@quipile-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,QUIPILE
219954599,Ragonvalia,alcaldia@ragonvalia-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,RAGONVALIA
219915599,Ramiriquí,frank_lc@hotmail.com,DEPARTAMENTO DE BOYACA,RAMIRIQUI
210015600,Ráquira,contactenos@raquira-boyaca.gov.co,DEPARTAMENTO DE BOYACA,RAQUIRA
217985279,Recetor,tesoreria@recetor-casanare.gov.co,DEPARTAMENTO DE CASANARE,RECETOR
218013580,Regidor,despachoalcalde@regidor-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,REGIDOR
210405604,Remedios,haciendarem@gmail.com,DEPARTAMENTO DE ANTIOQUIA,REMEDIOS
210547605,Remolino,ticontar@hotmail.com,DEPARTAMENTO DE MAGDALENA,REMOLINO
210608606,Repelón,contactenos@repelon-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,REPELON
210650606,Restrepo - Meta,alcaldia@restrepo-meta.gov.co,DEPARTAMENTO DEL META,RESTREPO (META)
210676606,Restrepo - Valle del Cauca,hacienda@restrepovalle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,RESTREPO (VALLE)
211225612,Ricaurte - Cundinamarca,contabilidad@ricaurte-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,RICAURTE (CUNDINAMARCA)
211252612,Ricaurte - Nariño,alcaldia@ricaurte-narino.gov.co,DEPARTAMENTO DE NARIÑO,RICAURTE (NARIÑO)
211420614,Río de Oro,alcaldia@riodeoro-cesar.gov.co,DEPARTAMENTO DE CESAR,RIO DE ORO
218027580,Rio Iró,contactenos@rioiro-choco.gov.co,DEPARTAMENTO DE CHOCO,RIO IRÓ
210027600,Río Quito,contactenos@rioquito-choco.gov.co,DEPARTAMENTO DE CHOCO,RIO QUITO
211673616,Rioblanco,contabilidad@rioblanco-tolima.gov.co,DEPARTAMENTO DE TOLIMA,RIOBLANCO
211676616,Riofrío,despacho@riofrio-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,RIOFRIO
210144001,Riohacha,controlinterno@riohacha-laguajira.gov.co,DEPARTAMENTO DE GUAJIRA,RIOHACHA
211505615,Rionegro - Antioquia,alcaldia@rionegro.gov.co,DEPARTAMENTO DE ANTIOQUIA,RIONEGRO (ANTIOQUIA)
211568615,Rionegro - Santander,secretariadehacienda_rionegro@hotmail.com,DEPARTAMENTO DE SANTANDER,RIONEGRO (SANTANDER)
211417614,Riosucio - Caldas,alcaldia@riosucio-caldas.gov.co,DEPARTAMENTO DE CALDAS,RIOSUCIO (CALDAS)
211527615,Riosucio - Chocó,contactenos@riosucio-choco.gov.co,DEPARTAMENTO DE CHOCO,RIOSUCIO (CHOCO)
210013600,Rioviejo,alcaldia@rioviejo-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,RIOVIEJO
211617616,Risaralda,alcaldia@risaralda-caldas.gov.co,DEPARTAMENTO DE CALDAS,RISARALDA (CALDAS)
211541615,Rivera,municipioriverahuila@yahoo.es,DEPARTAMENTO DE HUILA,RIVERA
212152621,Roberto Payán (San José),alcaldia@robertopayan-narino.gov.co,DEPARTAMENTO DE NARIÑO,ROBERTO PAYAN (SAN JOSE)
212276622,Roldanillo,contabilidad@roldanillo-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,ROLDANILLO
212273622,Roncesvalles,hacienda@roncesvalles-tolima.gov.co,DEPARTAMENTO DE TOLIMA,RONCESVALLES
212115621,Rondón,alcaldia@rondon-boyaca.gov.co,DEPARTAMENTO DE BOYACA,RONDON
212219622,Rosas,s-hacienda@rosas-cauca.gov.co,DEPARTAMENTO DE CAUCA,ROSAS
212473624,Rovira,contabilidad@rovira-tolima.gov.co,DEPARTAMENTO DE TOLIMA,ROVIRA
215568655,Sabana de Torres,generalyhacienda@sabanadetorres-santander.gov.co,DEPARTAMENTO DE SANTANDER,SABANA DE TORRES
213408634,Sabanagrande,secretariadehacienda@sabanagrande-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,SABANAGRANDE
212805628,Sabanalarga - Antioquia,alcaldia@sabanalraga-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SABANALARGA (ANTIOQUIA)
213808638,Sabanalarga - Atlántico,contabilidad@sabanalarga-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,SABANALARGA (ATLANTICO)
210085300,Sabanalarga - Casanare,reciprocas@sabanalarga-casanare.gov.co,DEPARTAMENTO DE CASANARE,SABANALARGA (CASANARE)
216047660,Sabanas de San Ángel,contabilidad@sabanasdesanangel-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,SABANAS DE SAN ANGEL
213105631,Sabaneta,contabilidad@sabaneta.gov.co,DEPARTAMENTO DE ANTIOQUIA,SABANETA
213215632,Saboyá,hacienda@saboya-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SABOYA
211585315,Sácama,alcaldia@sacama-casanare.gov.co,DEPARTAMENTO DE CASANARE,SACAMA
213815638,Sáchica,tesoreria@sachica-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SACHICA
216023660,Sahagún,alcaldia@sahagun-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,SAHAGUN
216041660,Saladoblanco,contactenos@saladoblanco-huila.gov.co,DEPARTAMENTO DE HUILA,SALADOBLANCO
215317653,Salamina - Caldas,hacienda@salamina-caldas.gov.co,DEPARTAMENTO DE CALDAS,SALAMINA (CALDAS)
217547675,Salamina - Magdalena,contactenos@salamina-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,SALAMINA (MAGDALENA)
216054660,Salazar de las Palmas,hacienda@salazardelaspalmas-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,SALAZAR
217173671,Saldaña,hacienda@saldana-tolima.gov.co,DEPARTAMENTO DE TOLIMA,SALDAÑA
219063690,Salento,hacienda@salento-quindio.gov.co,DEPARTAMENTO DE QUINDIO,SALENTO
214205642,Salgar,contactenos@salgar-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SALGAR
214615646,Samacá,contactenos@samaca-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SAMACA
216217662,Samaná,tesoreria@samana-caldas.gov.co,DEPARTAMENTO DE CALDAS,SAMANA
217852678,Samaniego,contactenos@samaniego-narino.gov.co,DEPARTAMENTO DE NARIÑO,SAMANIEGO
217070670,Sampués,alcaldia@sampues-sucre.gov.co,DEPARTAMENTO DE SUCRE,SAMPUES
216841668,San Agustín,financiera@sanagustin-huila.gov.co,DEPARTAMENTO DE HUILA,SAN AGUSTIN
211020710,San Alberto,carlosrios81@hotmail.com,DEPARTAMENTO DE CESAR,SAN ALBERTO
216968669,San Andrés - Santander,tesoreria@sanandres-santander.gov.co,DEPARTAMENTO DE SANTANDER,SAN ANDRES (SANTANDER)
214705647,San Andrés de Cuerquia,alcaldia@sanandresdecuerquia-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SAN ANDRES DE CUERQUIA
217023670,San Andrés de Sotavento,alcaldia@sanandresdesotavento-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,SAN ANDRES DE SOTAVENTO
217223672,San Antero,alcaldia@sanantero-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,SAN ANTERO
217573675,San Antonio,tesoreria@sanantonio-tolima.gov.co,DEPARTAMENTO DE TOLIMA,SAN ANTONIO
212370523,San Antonio de Palmito,alcaldiapalmitosucre@yahoo.es,DEPARTAMENTO DE SUCRE,PALMITO
214525645,San Antonio del Tequendama,correspondencia@sanantoniodeltequendama-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA
217368673,San Benito,gobiernosanbenito2018@gmail.com,DEPARTAMENTO DE SANTANDER,SAN BENITO
217870678,San Benito Abad,alcaldia@sanbenitoabad-sucre.gov.co,DEPARTAMENTO DE SUCRE,SAN BENITO ABAD
214925649,San Bernardo - Cundinamarca,contactenos@sanbernardo-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SAN BERNARDO (CUNDINAMARCA)
218552685,San Bernardo - Nariño,contactenos@sanbernardo-narino.gov.co,DEPARTAMENTO DE NARIÑO,SAN BERNARDO (NARIÑO)
217523675,San Bernardo del Viento,contabilidad@sanbernardodelviento-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,SAN BERNARDO DEL VIENTO
217054670,San Calixto,alcaldia@sancalixto-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,SAN CALIXTO
214905649,San Carlos -  Antioquia,hacienda@sancarlos-anitoquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SAN CARLOS (ANTIOQUIA)
217823678,San Carlos - Córdoba,contabilidad@sancarlos-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,SAN CARLOS (CORDOBA)
218050680,San Carlos de Guaroa,contabilidad@sancarlosdeguaroa-meta.gov.co,DEPARTAMENTO DEL META,SAN CARLOS DE GUAROA
215325653,San Cayetano - Cundinamarca,alcaldia@sancayetano-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SAN CAYETANO (CUNDINAMARCA)
217354673,San Cayetano - Norte de Santander,alcaldia@sancayetano-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,SAN CAYETANO (NORTE DE SANTANDER)
212013620,San Cristóbal,alcaldia@sancristobal-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,SAN CRISTOBAL
215020750,San Diego,contabilidad@sandiegocesar.gov.co,DEPARTAMENTO DE CESAR,SAN DIEGO
216015660,San Eduardo,alcaldia@saneduardo-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SAN EDUARDO
214713647,San Estanislao,alcaldia@sanestanislao-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,SAN ESTANISLAO
215013650,San Fernando,alcaldia@sanfernando-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,SAN FERNANDO
215825658,San Francisco -  Cundinamarca,alcaldia@sanfrancisco-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SAN FRANCISCO (CUNDINAMARCA)
215205652,San Francisco - Antioquia,secretariadehacienda@sanfrancisco-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SAN FRANCISCO (ANTIOQUIA)
215586755,San Francisco - Putumayo,jairosvalencias87@gmail.com,DEPARTAMENTO DE PUTUMAYO,SAN FRANCISCO (PUTUMAYO)
217968679,San Gil,hacienda@sangil.gov.co,DEPARTAMENTO DE SANTANDER,SAN GIL
215413654,San Jacinto - Bolívar,alcaldia@sanjacinto-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,SAN JACINTO
215513655,San Jacinto del Cauca,alcaldia@sanjacintodelcauca-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,SAN JACINTO DEL CAUCA
215605656,San Jerónimo,alcaldia@sanjeronimo-anioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SAN JERONIMO
218268682,San Joaquín,secretariadehacienda@sanjoaquin-santander.gov.co,DEPARTAMENTO DE SANTANDER,SAN JOAQUIN
216517665,San José - Caldas,alcalde@sanjose-caldas.gov.co,DEPARTAMENTO DE CALDAS,SAN JOSE
210154001,San José de Cúcuta,alcaldia@cucuta-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,SAN JOSE DE CUCUTA
211018610,San José de la Fragua,tesoreria@sanjosedelfragua-caqueta.gov.co,DEPARTAMENTO DE CAQUETA,SAN JOSE DE LA FRAGUA
215805658,San José de la Montaña,alexyepes22@hotmail.com,DEPARTAMENTO DE ANTIOQUIA,SAN JOSE DE LA MONTAÑA
218468684,San José de Miranda,hacienda@sanjosedemiranda-santander.gov.co,DEPARTAMENTO DE SANTANDER,SAN JOSE DE MIRANDA
216415664,San José de Pare,tesoreria@sanjosedepare-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SAN JOSE DE PARE
923271475,San José de Uré,tesoreria@sanjosedeure-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,SAN JOSE DE URE
210195001,San José del Guaviare,alcaldia@sanjosedelguaviare-guaviare.gov.co,DEPARTAMENTO DE GUAVIARE,SAN JOSE DEL GUAVIARE
216027660,San José del Palmar,alcaldia@sanjosedelpalmar-choco.gov.co,DEPARTAMENTO DE CHOCO,SAN JOSE DEL PALMAR
211876318,San Juan Bautista de Guacarí,hacienda@guacari-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,GUACARI
218350683,San Juan de Arama,tesoreria@sanjuandearama-meta.gov.co,DEPARTAMENTO DEL META,SAN JUAN DE ARAMA
210270702,San Juan de Betulia,contactenos@sanjuandebetulia-sucre.gov.co,DEPARTAMENTO DE SUCRE,SAN JUAN DE BETULIA
210152001,San Juan de Pasto,alcalde@pasto.gov.co,DEPARTAMENTO DE NARIÑO,SAN JUAN DE PASTO
216225662,San Juan de Río Seco,tesoreria@sanjuanderioseco-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SAN JUAN DE RIO SECO
215905659,San Juan de Urabá,contactenos@sanjuandeuraba-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SAN JUAN DE URABA
215044650,San Juan del Cesar,comunicacionalcaldiasanjuan@hotmail.com,DEPARTAMENTO DE GUAJIRA,SAN JUAN DEL CESAR
215713657,San Juan Nepomuceno,finanzas@sanjuannepomuceno-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,SAN JUAN NEPOMUCENO
218650686,San Juanito,alcaldia@sanjuanito-meta.gov.co,DEPARTAMENTO DEL META,SAN JUANITO
218752687,San Lorenzo,contactenos@sanlorenzo-narino.gov.co,DEPARTAMENTO DE NARIÑO,SAN LORENZO
216005660,San Luis - Antioquia,tesoreria@sanluis-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SAN LUIS (ANTIOQUIA)
217873678,San Luis - Tolima,alcaldia@sanluis-tolima.gov.co,DEPARTAMENTO DE TOLIMA,SAN LUIS (TOLIMA)
216715667,San Luis de Gaceno,alcaldia@sanluisdegaceno-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SAN LUIS DE GACENO
212585325,San Luis de Palenque,hacienda@sanluisdepalenque-casanare.gov.co,DEPARTAMENTO DE CASANARE,SAN LUIS DE PALENQUE
210870708,San Marcos,presupuesto@sanmarcos-sucre.gov.co,DEPARTAMENTO DE SUCRE,SAN MARCOS
217020770,San Martín - Cesar,taliban.1974@hotmail.com,DEPARTAMENTO DE CESAR,SAN MARTIN (CESAR)
218950689,San Martín - Meta,contabilidad@sanmartin-meta.gov.co,DEPARTAMENTO DEL META,SAN MARTIN (META)
216713667,San Martín de Loba,alcaldia@sanmartindeloba-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,SAN MARTIN DE LOBA
217315673,San Mateo,contactenos@sanmateo-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SAN MATEO
215786757,San Miguel - Putumayo,contactenos@sanmiguel-putumayo.gov.co,DEPARTAMENTO DE PUTUMAYO,SAN MIGUEL (PUTUMAYO)
218668686,San Miguel - Santander,hacienda@sanmiguel-santander.gov.co,DEPARTAMENTO DE SANTANDER,SAN MIGUEL (SANTANDER)
210186001,San Miguel de Mocoa,contactenos@mocoa-putumayo.gov.co,DEPARTAMENTO DE PUTUMAYO,MOCOA
217615676,San Miguel de Sema,shacienda@sanmigueldesema.gov.co,DEPARTAMENTO DE BOYACA,SAN MIGUEL DE SEMA
211370713,San Onofre,alcaldia@sanonofre-sucre.gov.co,DEPARTAMENTO DE SUCRE,SAN ONOFRE
217013670,San Pablo - Bolívar,alcaldia@sanpablo-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,SAN PABLO (BOLIVAR)
219352693,San Pablo - Nariño,alcaldia@sanpablo-narino.gov.co,DEPARTAMENTO DE NARIÑO,SAN PABLO (NARIÑO)
218115681,San Pablo de Borbur,alcaldia@sanpablodeborbur-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SAN PABLO DE BORBUR
211770717,San Pedro - Sucre,alcaldia@sanpedro-sucre.gov.co,DEPARTAMENTO DE SUCRE,SAN PEDRO (SUCRE)
217076670,San Pedro - Valle del Cauca,hacienda@sanpedro-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,SAN PEDRO (VALLE)
219452694,San Pedro de Cartago,alcaldia@sanpedrodecartago-narino.gov.co,DEPARTAMENTO DE NARIÑO,SAN PEDRO DE CARTAGO
216405664,San Pedro de los Milagros,alcaldia@sanpedrodelosmilagros-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SAN PEDRO DE LOS MILAGROS
216505665,San Pedro de Urabá,hacienda@sanpedrodeuraba-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SAN  PEDRO DE URABA
218623686,San Pelayo,tesoreria@sanpelayo-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,SAN PELAYO
216705667,San Rafael,tesoreria@sanrafael-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SAN RAFAEL
217005670,San Roque,alcaldia@sanroque-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SAN ROQUE
219319693,San Sebastián,sistemas@sansebsatian-cauca.gov.co,DEPARTAMENTO DE CAUCA,SAN SEBASTIAN
219247692,San Sebastián de Buenavista,alcaldia@sansebastiandebuenavista.gov.co,DEPARTAMENTO DE MAGDALENA,SAN SEBASTIAN DE BUENAVISTA
214373443,San Sebastián de Mariquita,contabilidad@sansebastiandemariquita-tolima.gov.co,DEPARTAMENTO DE TOLIMA,MARIQUITA
218968689,San Vicente de Chucurí,hacienda@sanvicentedechucuri-santander.gov.co,DEPARTAMENTO DE SANTANDER,SAN VICENTE DE CHUCURI
215318753,San Vicente del Caguán,contadora@sanvicentedelcaguan-caqueta.gov.co,DEPARTAMENTO DE CAQUETA,SAN VICENTE DEL CAGUAN
217405674,San Vicente Ferrer,hacienda@sanvicente-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SAN VICENTE
210347703,San Zenón,secretariadehacienda@sanzenon-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,SAN ZENON
218352683,Sandoná,alcaldia@sandona-narino.gov.co,DEPARTAMENTO DE NARIÑO,SANDONA
210747707,Santa Ana,alcaldia@santaana-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,SANTA ANA
217905679,Santa Bárbara - Antioquia,alcaldia@santabarbara-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SANTA BARBARA (ANTIOQUIA)
210568705,Santa Bárbara - Santander,alcaldia@santabarbara-santander.gov.co,DEPARTAMENTO DE SANTANDER,SANTA BARBARA (SANTANDER)
219652696,Santa Bárbara (Iscuandé),contactenos@santabarbara-narino.gov.co,DEPARTAMENTO DE NARIÑO,SANTA BARBARA  (ISCUANDE)
212047720,Santa Bárbara de Pinto,hacienda@santabarbaradepinto-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,SANTA BARBARA DE PINTO
217313673,Santa Catalina - Bolívar,ronygomez4@hotmail.com,DEPARTAMENTO DE BOLIVAR,SANTA CATALINA
211723417,Santa Cruz de Lorica,contactenos@santacruzdelorica-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,LORICA
216813468,Santa Cruz de Mompóx,contactenos@santacruzdemompos-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,MOMPOS
214205042,Santa Fe de Antioquia,alcaldia@santafedeantioquia-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SANTAFE DE ANTIOQUIA
212068720,Santa Helena de Opón,alcaldia@santahelenadelopon-santander.gov.co,DEPARTAMENTO DE SANTANDER,SANTA HELENA DE OPON
218673686,Santa Isabel,alcaldia@santaisabel-tolima.gov.co,DEPARTAMENTO DE TOLIMA,SANTA ISABEL
